t,delay_rel_hand,delay_rel_auto,T_top,T_bot,u_auto
0.515,0.00027647495846841414,0.00027647670236913854,25.608674040125717,25.070891462145944,0.00011647076500992405
0.516,0.0002778601442798387,0.0002778619057962689,25.610165170414707,25.071246642511888,0.00011708685681492012
0.517,0.0002792480155432951,0.0002792497948059402,25.611654808538372,25.071602511488667,0.00011770443656517702
0.518,0.000280638565499192,0.0002806403626383087,25.61314295598638,25.071959067343155,0.0001183235026486272
0.519,0.00028203178739866653,0.0002820336025453951,25.61462961424691,25.072316308345002,0.00011894405345532532
0.52,0.000283427674503332,0.0002834295077898224,25.61611478480665,25.07267423276663,0.00011956608737697804
0.521,0.0002848262200857825,0.00028482807164456343,25.617598469150817,25.07303283888323,0.00012018960280685269
0.522,0.0002862274174297196,0.0002862292873936983,25.619080668763132,25.073392124972752,0.0001208145981400657
0.523,0.00028763125982919434,0.0002876331483321616,25.620561385125843,25.073752089315914,0.00012144107177349129
0.524,0.00028903774058936513,0.0002890396477649856,25.622040619719716,25.074112730196187,0.00012206902210548083
0.525,0.00029044685302548784,0.0002904487790091931,25.623518374024037,25.074474045899795,0.0001226984475365777
0.526,0.00029185859046443026,0.00029186053539114707,25.624994649516623,25.074836034715712,0.00012332934646852543
0.527,0.00029327294624328384,0.00029327491024907495,25.626469447673806,25.075198694935658,0.00012396171730521952
0.528,0.00029468991370936365,0.00029469189693092295,25.627942769970446,25.075562024854094,0.00012459555845190527
0.529,0.0002961094862214707,0.0002961114887958706,25.629414617879938,25.07592602276822,0.00012523086831575013
0.53,0.0002975316571490082,0.0002975336792142046,25.6308849928742,25.076290686977966,0.00012586764530580046
0.531,0.0002989564198713505,0.00029895846156529954,25.632353896423684,25.076656015786,0.0001265058878322262
0.532,0.0003003837677793578,0.00030038582924089895,25.633821329997367,25.07702200749771,0.00012714559430755733
0.533,0.00030181369427348295,0.0003018157756427179,25.63528729506277,25.07738866042121,0.0001277867631457869
0.534,0.0003032461927661694,0.00030324829418244256,25.636751793085946,25.077755972867333,0.00012842939276237465
0.535,0.0003046812566789483,0.0003046833782836235,25.63821482553148,25.078123943149627,0.00012907348157496166
0.536,0.0003061188794448365,0.00030612102137902525,25.6396763938625,25.07849256958435,0.00012971902800237858
0.537,0.00030755905450732715,0.0003075612169126457,25.64113649954067,25.07886185049047,0.00013036603046540765
0.538,0.0003090017753206417,0.00030900395833946374,25.6425951440262,25.079231784189655,0.00013101448738669176
0.539,0.0003104470353488468,0.0003104492391245556,25.644052328777835,25.079602369006285,0.0001316643971904061
0.54,0.0003118948280666111,0.0003118970527429687,25.645508055252872,25.079973603267423,0.0001323157583022145
0.541,0.0003133451469600893,0.00031334739268098393,25.646962324907147,25.080345485302832,0.0001329685691497468
0.542,0.00031479798552490237,0.0003148002524353582,25.648415139195045,25.080718013444965,0.0001336228281623185
0.543,0.0003162533372673998,0.0003162556255130721,25.649866499569498,25.081091186028956,0.00013427853377083926
0.544,0.00031771119570465944,0.0003177135054313298,25.651316407481993,25.081465001392626,0.00013493568440781667
0.545,0.000319171554363983,0.0003191738857181901,25.65276486438256,25.08183945787647,0.00013559427850759665
0.546,0.00032063440678327436,0.00032063675991231435,25.65421187171979,25.08221455382366,0.00013625431450627263
0.547,0.00032209974651028236,0.0003221021215622087,25.655657430940824,25.082590287580043,0.00013691579084140447
0.548,0.00032356756710411554,0.00032356996422698163,25.657101543491354,25.082966657494122,0.00013757870595230645
0.549,0.00032503786213322253,0.0003250402814763439,25.658544210815638,25.083343661917073,0.00013824305828005092
0.55,0.0003265106251774114,0.00032651306689048237,25.659985434356486,25.083721299202725,0.0001389088462674247
0.551,0.0003279858498263354,0.00032798831405942883,25.66142521555527,25.08409956770757,0.00013957606835869534
0.552,0.00032946352967999756,0.0003294660165840699,25.66286355585192,25.084478465790752,0.00014024472299999403
0.553,0.0003309436583484983,0.0003309461680746322,25.664300456684934,25.084857991814058,0.00014091480863875024
0.554,0.0003324262294530453,0.0003324287621534593,25.66573591949137,25.085238144141922,0.00014158632372473836
0.555,0.00033391123662405997,0.0003339137924516038,25.667169945706856,25.085618921141425,0.00014225926670880133
0.556,0.00033539867350319727,0.00033540125261097303,25.668602536765583,25.08600032118228,0.0001429336360436599
0.557,0.0003368885337419571,0.00033689113628357175,25.670033694100308,25.08638234263683,0.0001436094301836318
0.558,0.00033838081100218907,0.0003383834371321332,25.671463419142366,25.086764983880066,0.00014428664758487245
0.559,0.00033987549895571416,0.0003398781488293618,25.672891713321658,25.087148243289587,0.00014496528670509404
0.56,0.0003413725912853342,0.000341375265057807,25.674318578066654,25.087532119245623,0.00014564534600352153
0.561,0.0003428720816829389,0.000342874779510873,25.675744014804405,25.087916610131025,0.0001463268239412755
0.562,0.00034437396385165103,0.0003443766858918089,25.677168024960537,25.088301714331255,0.00014700971898099649
0.5630000000000001,0.0003458782315043123,0.0003458809779140875,25.678590609959247,25.088687430234398,0.0001476940295869907
0.5640000000000001,0.00034738487836360945,0.00034738764930140523,25.680011771223317,25.089073756231134,0.00014837975422523345
0.5650000000000001,0.0003488938981634625,0.0003488966937874297,25.681431510174107,25.08946069071476,0.00014906689136327795
0.5660000000000001,0.000350405284646753,0.00035040810511655703,25.682849828231557,25.089848232081167,0.00014975543947054321
0.5670000000000001,0.0003519190315673433,0.00035192187704239725,25.684266726814187,25.090236378728846,0.00015044539701774876
0.5680000000000001,0.0003534351326884362,0.0003534380033296675,25.685682207339106,25.09062512905889,0.0001511367624776291
0.5690000000000001,0.0003549535817839625,0.0003549564777521728,25.687096271222007,25.091014481474968,0.00015182953432417876
0.5700000000000001,0.0003564743726378247,0.00035647729409507746,25.68850891987717,25.09140443438335,0.00015252371103350915
0.5710000000000001,0.0003579974990440224,0.0003580004461521288,25.689920154717456,25.09179498619288,0.00015321929108280907
0.5720000000000001,0.0003595229548061479,0.0003595259277284337,25.69132997715433,25.09218613531499,0.00015391627295139107
0.5730000000000001,0.00036105073373864815,0.0003610537326384391,25.692738388597835,25.09257788016368,0.00015461465511993656
0.5740000000000001,0.0003625808296651841,0.0003625838547065632,25.694145390456615,25.092970219155536,0.00015531443607073614
0.5750000000000001,0.00036411323642014496,0.00036411628776795275,25.695550984137906,25.0933631507097,0.00015601561428797762
0.5760000000000001,0.0003656479478472604,0.00036565102566658955,25.696955171047538,25.093756673247885,0.0001567181882570383
0.577,0.00036718495780086217,0.0003671880622579415,25.698357952589934,25.09415078519437,0.00015742215646548418
0.578,0.00036872426014512697,0.00036872739140643765,25.69975933016812,25.09454548497599,0.00015812751740212493
0.579,0.0003702658487536979,0.0003702690069860999,25.701159305183722,25.09494077102213,0.00015883426955725475
0.58,0.0003718097175104418,0.0003718129028824357,25.702557879036966,25.09533664176474,0.0001595424114233665
0.581,0.00037335586030982763,0.0003733590729894093,25.703955053126677,25.0957330956383,0.00016025194149401785
0.582,0.00037490427105515967,0.00037490751121146087,25.70535082885029,25.09613013107985,0.00016096285826459273
0.583,0.00037645494366059695,0.0003764582114628756,25.706745207603838,25.096527746528967,0.00016167516023206808
0.584,0.0003780078720495123,0.0003780111676682887,25.708138190781966,25.09692594042776,0.00016238884589520676
0.585,0.0003795630501555023,0.0003795663737611703,25.709529779777924,25.097324711220878,0.00016310391375399204
0.586,0.0003811204719220084,0.00038112382368635044,25.710919975983572,25.097724057355503,0.00016382036231057937
0.587,0.0003826801313018123,0.00038268351139711555,25.712308780789378,25.098123977281336,0.00016453819006820913
0.588,0.00038424202225855033,0.0003842454308573544,25.71369619558443,25.098524469450606,0.00016525739553201616
0.589,0.0003858061387649465,0.00038580957604042226,25.715082221756422,25.098925532318063,0.0001659779772086065
0.59,0.00038737247480382227,0.0003873759409297715,25.716466860691664,25.099327164340973,0.00016669993360629755
0.591,0.000388941024367213,0.0003889445195185735,25.717850113775086,25.099729363979115,0.00016742326323497962
0.592,0.00039051178145826124,0.00039051530580971834,25.719231982390227,25.100132129694778,0.0001681479646061191
0.593,0.00039208474008843976,0.0003920882938156886,25.720612467919256,25.100535459952756,0.00016887403623271443
0.594,0.0003936598942794452,0.00039366347755944293,25.721991571742954,25.100939353220348,0.00016960147662963134
0.595,0.00039523723806344997,0.000395240851072523,25.72336929524073,25.101343807967346,0.00017033028431289523
0.596,0.00039681676548184076,0.0003968204083974511,25.724745639790612,25.101748822666046,0.00017106045780059507
0.597,0.00039839847058483917,0.00039840214358583735,25.726120606769253,25.102154395791235,0.0001717919956121759
0.598,0.00039998234743377414,0.0003999860506986321,25.72749419755193,25.10256052582018,0.00017252489626853678
0.599,0.00040156839009918845,0.0004015721238072616,25.728866413512552,25.102967211232645,0.0001732591582924609
0.6,0.0004031565926608387,0.00040316035699223976,25.730237256023653,25.10337445051087,0.00017399478020809736
0.601,0.00040474694920870533,0.0004047507443443043,25.7316067264564,25.103782242139577,0.0001747317605413915
0.602,0.0004063394538423611,0.0004063432799632805,25.732974826180584,25.104190584605956,0.0001754700978196611
0.603,0.00040793410067059283,0.0004079379579585862,25.73434155656464,25.104599476399677,0.0001762097905717896
0.604,0.0004095308838124109,0.0004095347724501153,25.735706918975627,25.105008916012874,0.00017695083732856138
0.605,0.0004111297973957872,0.00041113371756647076,25.737070914779245,25.105418901940144,0.0001776932366220011
0.606,0.0004127308355591696,0.0004127347874462267,25.738433545339827,25.10582943267855,0.00017843698698585144
0.607,0.00041433399244958884,0.0004143379762375499,25.73979481202035,25.10624050672761,0.00017918208695543385
0.608,0.00041593926222417314,0.0004159432780983258,25.74115471618242,25.106652122589296,0.00017992853506769945
0.609,0.0004175466390498956,0.00041755068719527495,25.7425132591863,25.107064278768036,0.00018067632986090048
0.61,0.0004191561171025646,0.0004191601977057206,25.74387044239088,25.107476973770698,0.00018142546987525733
0.611,0.0004207676905680859,0.0004207718038158208,25.745226267153697,25.1078902061066,0.00018217595365229794
0.612,0.0004223813536415793,0.00042238549972120013,25.746580734830943,25.1083039742875,0.00018292777973509842
0.613,0.0004239971005280094,0.0004240012796277069,25.747933846777443,25.108718276827595,0.00018368094666857052
0.614,0.00042561492544168096,0.0004256191377496458,25.749285604346674,25.109133112243512,0.0001844354529988014
0.615,0.0004272348226056079,0.0004272390683117978,25.750636008890766,25.10954847905431,0.00018519129727381534
0.616,0.0004288567862536587,0.00042886106554790516,25.751985061760497,25.10996437578148,0.0001859484780430082
0.617,0.0004304808106282848,0.00043048512370092405,25.75333276430529,25.11038080094893,0.00018670699385724528
0.618,0.00043210688998140376,0.00043211123702340334,25.754679117873238,25.110797753082995,0.00018746684326900696
0.619,0.00043373501857503076,0.00043373939977824164,25.756024123811066,25.111215230712425,0.00018822802483267663
0.62,0.0004353651906792588,0.0004353696062366679,25.757367783464172,25.11163323236838,0.00018899053710378516
0.621,0.0004369974005752881,0.00043700185067937754,25.758710098176607,25.112051756584435,0.00018975437863944075
0.622,0.0004386316425522706,0.0004386361273966583,25.760051069291073,25.112470801896574,0.00019051954799837972
0.623,0.0004402679109090769,0.00044027243068851693,25.76139069814894,25.11289036684318,0.00019128604374101725
0.624,0.00044190619995492766,0.000441910754863669,25.762728986090238,25.11331044996504,0.0001920538644290711
0.625,0.0004435465040071212,0.0004435510942409277,25.764065934453654,25.113731049805338,0.0001928230086260866
0.626,0.00044518881739280113,0.0004451934431475627,25.765401544576548,25.11415216490965,0.00019359347489682335
0.627,0.00044683313444845096,0.0004468377959213197,25.766735817794935,25.114573793825944,0.0001943652618080172
0.628,0.0004484794495201468,0.00044848414690789614,25.7680687554435,25.114995935104574,0.0001951383679274351
0.629,0.0004501277569621689,0.00045013249046333944,25.7694003588556,25.11541858729828,0.00019591279182477924
0.63,0.0004517780511397785,0.0004517828209525321,25.770730629363253,25.11584174896218,0.00019668853207112114
0.631,0.00045343032642568374,0.00045343513274957053,25.772059568297156,25.11626541865377,0.00019746558723904726
0.632,0.00045508457720369974,0.0004550894202385225,25.77338717698667,25.116689594932925,0.00019824395590294674
0.633,0.0004567407978654673,0.0004567456778111549,25.774713456759837,25.11711427636188,0.00019902363663816102
0.634,0.00045839898281234583,0.00045840389987034184,25.776038408943368,25.117539461505253,0.0001998046280222671
0.635,0.00046005912645478254,0.0004600640808270353,25.777362034862648,25.117965148930008,0.00020058692863394312
0.636,0.00046172122321269096,0.00046172621510152755,25.778684335841746,25.11839133720548,0.00020137053705344545
0.637,0.0004633852675153247,0.0004633902971231984,25.7800053132034,25.118818024903366,0.00020215545186251708
0.638,0.0004650512538002677,0.0004650563213310201,25.781324968269036,25.119245210597704,0.00020294167164458033
0.639,0.00046671917651520137,0.0004667242821730529,25.78264330235876,25.119672892864894,0.00020372919498455068
0.64,0.0004683890301166424,0.00046839417410631814,25.783960316791354,25.12010107028368,0.0002045180204687923
0.641,0.0004700608090700689,0.00047006599159705136,25.78527601288429,25.120529741435153,0.00020530814668521602
0.642,0.00047173450785029905,0.0004717397291207018,25.78659039195372,25.120958904902736,0.00020609957222328265
0.643,0.00047341012094123875,0.00047341538116168027,25.787903455314485,25.1213885592722,0.00020689229567391113
0.644,0.0004750876428360078,0.00047509294221348517,25.789215204280115,25.121818703131648,0.00020768631562952922
0.645,0.00047676706803630886,0.0004767724067789551,25.790525640162826,25.122249335071512,0.00020848163068417136
0.646,0.0004784483910535632,0.00047845376936976386,25.791834764273524,25.122680453684556,0.00020927823943329228
0.647,0.00048013160640777503,0.0004801370245067991,25.79314257792181,25.123112057565862,0.00021007614047391225
0.648,0.0004818167086282886,0.00048182216672003624,25.794449082415973,25.12354414531284,0.00021087533240457293
0.649,0.00048350369225340974,0.00048350919054841214,25.795754279062997,25.12397671552522,0.00021167581382529305
0.65,0.00048519255183078426,0.0004851980905395726,25.79705816916857,25.12440976680504,0.00021247758333747664
0.651,0.0004868832819165146,0.00048688886125100844,25.79836075403706,25.124843297756655,0.00021328063954434282
0.652,0.0004885758770757909,0.0004885814972481623,25.799662034971547,25.125277306986725,0.00021408498105021794
0.653,0.0004902703318831434,0.000490275993106448,25.800962013273807,25.12571179310422,0.00021489060646129706
0.654,0.0004919666409220638,0.0004919723434096094,25.802260690244314,25.126146754720406,0.0002156975143850308
0.655,0.0004936647987843741,0.0004936705427504785,25.803558067182244,25.126582190448858,0.000216505703430413
0.656,0.0004953648000718677,0.0004953705857311012,25.80485414538548,25.127018098905435,0.000217315172208031
0.657,0.0004970666393944158,0.0004970724669623581,25.806148926150605,25.127454478708298,0.00021812591932992675
0.658,0.0004987703113712295,0.0004987761810637131,25.80744241077291,25.127891328477894,0.00021893794340950486
0.659,0.0005004758106303556,0.0005004817226640963,25.808734600546394,25.128328646836955,0.0002197512430618677
0.66,0.0005021831318089283,0.0005021890864008945,25.81002549676376,25.1287664324105,0.00022056581690343925
0.661,0.0005038922695521597,0.000503898266920708,25.811315100716424,25.129204683825826,0.00022138166355225236
0.662,0.0005056032185154856,0.0005056092588785941,25.812603413694514,25.129643399712503,0.00022219878162766765
0.663,0.000507315973361915,0.0005073220569390762,25.813890436986867,25.130082578702375,0.00022301716975075566
0.664,0.0005090305287644279,0.000509036655775387,25.815176171881035,25.13052221942956,0.00022383682654401578
0.665,0.0005107468794038298,0.0005107530500687106,25.816460619663285,25.13096232053045,0.00022465775063109435
0.666,0.000512465019970519,0.0005124712345103288,25.8177437816186,25.131402880643684,0.00022547994063759405
0.667,0.0005141849451632239,0.0005141912037994747,25.81902565903068,25.131843898410175,0.00022630339519027074
0.668,0.0005159066496897607,0.0005159129526451007,25.820306253181943,25.132285372473085,0.00022712811291770066
0.669,0.0005176301282666545,0.0005176364757633532,25.82158556535353,25.13272730147784,0.0002279540924493347
0.67,0.0005193553756192659,0.0005193617678811073,25.8228635968253,25.133169684072108,0.00022878133241682936
0.671,0.0005210823864815381,0.0005210888237325587,25.824140348875837,25.133612518905814,0.00022960983145276957
0.672,0.0005228111555962495,0.0005228176380613693,25.825415822782443,25.13405580463112,0.00023043958819147757
0.673,0.0005245416777153927,0.0005245482056195316,25.826690019821154,25.13449953990244,0.00023127060126858944
0.674,0.0005262739475986591,0.0005262805211679996,25.827962941266723,25.134943723376413,0.00023210286932129513
0.675,0.0005280079600154593,0.000528014579476562,25.829234588392634,25.135388353711924,0.00023293639098829385
0.676,0.0005297437097432817,0.0005297503753233385,25.830504962471103,25.135833429570088,0.00023377116490960764
0.677,0.0005314811915688285,0.0005314879034956626,25.831774064773075,25.136278949614248,0.0002346071897269164
0.678,0.0005332204002870061,0.0005332271587889454,25.833041896568222,25.136724912509976,0.0002354444640831338
0.679,0.0005349613307014299,0.000534968136007812,25.834308459124955,25.137171316925063,0.00023628298662283734
0.68,0.0005367039776249294,0.0005367108299650919,25.835573753710413,25.137618161529524,0.00023712275599189177
0.681,0.0005384483358785381,0.0005384552354827021,25.83683778159047,25.13806544499559,0.00023796377083778417
0.682,0.0005401944002914933,0.0005402013473910163,25.838100544029746,25.138513165997708,0.0002388060298093899
0.683,0.0005419421657027519,0.0005419491605289906,25.839362042291587,25.13896132321253,0.00023964953155702275
0.684,0.0005436916269587168,0.0005436986697437858,25.840622277638083,25.13940991531892,0.0002404942747322959
0.685,0.0005454427789150053,0.0005454498698920288,25.841881251330065,25.13985894099795,0.00024134025798859893
0.686,0.0005471956164363223,0.000547202755838172,25.8431389646271,25.140308398932884,0.0002421874799804845
0.687,0.0005489501343948194,0.0005489573224557553,25.844395418787506,25.14075828780919,0.0002430359393641452
0.6880000000000001,0.0005507063276719884,0.0005507135646266495,25.84565061506834,25.141208606314535,0.00024388563479713258
0.6890000000000001,0.0005524641911573988,0.0005524714772410551,25.846904554725405,25.141659353138767,0.0002447365649383594
0.6900000000000001,0.0005542237197495823,0.0005542310551982605,25.84815723901325,25.142110526973937,0.00024558872844838753
0.6910000000000001,0.0005559849083552738,0.0005559922934057588,25.849408669185173,25.14256212651427,0.000246442123989099
0.6920000000000001,0.0005577477518901703,0.0005577551867791202,25.85065884649322,25.143014150456185,0.00024729675022365136
0.6930000000000001,0.0005595122452779203,0.0005595197302433818,25.851907772188188,25.143466597498275,0.0002481526058170021
0.6940000000000001,0.0005612783834508813,0.0005612859187312798,25.853155447519622,25.14391946634131,0.0002490096894352481
0.6950000000000001,0.0005630461613502461,0.000563053747184133,25.854401873735824,25.14437275568823,0.00024986799974596014
0.6960000000000001,0.0005648155739251592,0.0005648232105520959,25.85564705208385,25.144826464244158,0.0002507275354182809
0.6970000000000001,0.0005665866161329693,0.0005665943037937792,25.856890983809507,25.14528059071637,0.00025158829512278544
0.6980000000000001,0.0005683592829406176,0.0005683670218757455,25.85813367015736,25.145735133814323,0.0002524502775312948
0.6990000000000001,0.0005701335693222396,0.0005701413597733925,25.85937511237074,25.14619009224962,0.0002533134813172103
0.7000000000000001,0.0005719094702613113,0.0005719173124704486,25.86061531169172,25.14664546473603,0.0002541779051553272
0.7010000000000001,0.0005736869807488812,0.0005736948749589721,25.86185426936115,25.147101249989475,0.00025504354772183766
0.7020000000000001,0.000575466095785086,0.0005754740422394782,25.863091986618628,25.14755744672804,0.0002559104076943806
0.7030000000000001,0.0005772468103781399,0.0005772548093204337,25.864328464702524,25.148014053671947,0.0002567784837518554
0.704,0.0005790291195448403,0.0005790371712198982,25.86556370484997,25.148471069543568,0.00025764777457504083
0.705,0.000580813018309936,0.0005808211229628729,25.866797708296858,25.14892849306742,0.0002585182788456027
0.706,0.0005825985017068851,0.0005826066595834467,25.868030476277852,25.14938632297016,0.00025938999524690226
0.707,0.0005843855647773495,0.0005843937761242918,25.869262010026382,25.149844557980582,0.00026026292246380986
0.708,0.0005861742025714482,0.0005861824676355266,25.870492310774647,25.150303196829622,0.0002611370591822808
0.709,0.0005879644101473775,0.0005879727291762314,25.871721379753613,25.150762238250334,0.00026201240408992737
0.71,0.0005897561825715385,0.000589764555813943,25.87294921819302,25.151221680977912,0.000262888955875832
0.711,0.0005915495149192932,0.0005915579426236449,25.874175827321384,25.15168152374967,0.0002637667132301707
0.712,0.0005933444022737033,0.000593352884689787,25.875401208365986,25.152141765305046,0.00026464567484497475
0.713,0.0005951408397260344,0.0005951493771038876,25.876625362552886,25.152602404385597,0.0002655258394132326
0.714,0.0005969388223760089,0.0005969474149665523,25.877848291106922,25.153063439735,0.0002664072056296513
0.715,0.0005987383453318054,0.0005987469933863387,25.879069995251708,25.15352487009904,0.00026728977219023274
0.716,0.0006005394037095547,0.0006005481074798823,25.880290476209638,25.15398669422562,0.0002681735377923237
0.717,0.0006023419926335915,0.0006023507523725274,25.881509735201885,25.15444891086474,0.0002690585011348561
0.718,0.0006041461072365809,0.0006041549231971917,25.8827277734484,25.154911518768518,0.00026994466091792276
0.719,0.0006059517426590135,0.0006059606150953756,25.88394459216792,25.155374516691165,0.00027083201584315983
0.72,0.0006077588940504675,0.0006077678232170359,25.885160192577967,25.155837903388992,0.00027172056461370207
0.721,0.0006095675565675895,0.0006095765427197026,25.88637457589484,25.15630167762041,0.0002726103059338537
0.722,0.0006113777253762398,0.00061138676876911,25.887587743333633,25.156765838145915,0.0002735012385093286
0.723,0.0006131893956492208,0.0006131984965395749,25.88879969610822,25.157230383728102,0.0002743933610473949
0.724,0.0006150025625688011,0.0006150117212132399,25.890010435431265,25.15769531313165,0.00027528667225659373
0.725,0.000616817221324444,0.0006168264379809563,25.891219962514224,25.158160625123323,0.00027618117084707365
0.726,0.0006186333671143213,0.0006186426420405177,25.892428278567344,25.15862631847196,0.00027707685552993
0.727,0.000620450995143926,0.0006204603285990578,25.89363538479966,25.159092391948484,0.0002779737250181082
0.728,0.0006222701006275859,0.0006222794928710304,25.894841282419,25.159558844325893,0.0002788717780256481
0.729,0.0006240906787874546,0.0006241001300789682,25.896045972631995,25.16002567437926,0.0002797710132679713
0.73,0.0006259127248536374,0.0006259222354543642,25.89724945664406,25.160492880885723,0.00028067142946221565
0.731,0.0006277362340646958,0.0006277458042355283,25.898451735659417,25.160960462624487,0.0002815730253264323
0.732,0.0006295612016667649,0.0006295708316697309,25.899652810881076,25.161428418376826,0.00028247579958039427
0.733,0.0006313876229144361,0.0006313973130115637,25.900852683510852,25.161896746926065,0.0002833797509449829
0.734,0.0006332154930696215,0.0006332252435245796,25.90205135474936,25.162365447057596,0.000284284878142807
0.735,0.000635044807403447,0.0006350546184793994,25.903248825796016,25.162834517558863,0.0002851911798974945
0.736,0.000636875561193602,0.0006368854331554799,25.904445097849038,25.163303957219362,0.00028609865493435917
0.737,0.000638707749727242,0.0006387176828394715,25.90564017210545,25.163773764830637,0.0002870073019797865
0.738,0.0006405413682979597,0.0006405513628263556,25.906834049761077,25.16424393918628,0.00028791711976166364
0.739,0.0006423764122085618,0.0006423864684194434,25.908026732010555,25.16471447908193,0.0002888281070093819
0.74,0.0006442128767694281,0.0006442229949294935,25.909218220047325,25.165185383315254,0.00028974026245350796
0.741,0.0006460507572986375,0.0006460609376752157,25.910408515063637,25.16565665068597,0.0002906535848259756
0.742,0.0006478900491227255,0.0006479002919836508,25.91159761825055,25.16612827999583,0.00029156807286023154
0.743,0.0006497307475754221,0.0006497410531895382,25.912785530797937,25.16660027004861,0.0002924837252910004
0.744,0.0006515728479989138,0.000651583216635317,25.91397225389448,25.16707261965012,0.0002934005408542878
0.745,0.0006534163457432128,0.0006534267776717566,25.91515778872768,25.167545327608195,0.0002943185182876201
0.746,0.0006552612361659042,0.0006552717316574518,25.91634213648384,25.168018392732698,0.00029523765632985744
0.747,0.0006571075146330295,0.0006571180739584443,25.917525298348096,25.168491813835505,0.00029615795372105435
0.748,0.0006589551765180776,0.0006589657999489801,25.918707275504385,25.16896558973051,0.0002970794092027466
0.749,0.000660804217202741,0.0006608149050110043,25.919888069135474,25.169439719233633,0.0002980020215177648
0.75,0.0006626546320757808,0.0006626653845349186,25.921067680422944,25.169914201162793,0.00029892578941052096
0.751,0.0006645064165344142,0.0006645172339179405,25.922246110547196,25.170389034337926,0.00029985071162639556
0.752,0.000666359565984063,0.0006663704485658703,25.923423360687455,25.17086421758097,0.00030077678691240334
0.753,0.0006682140758370909,0.000668225023891829,25.924599432021765,25.17133974971587,0.00030170401401672243
0.754,0.0006700699415143181,0.0006700809553175203,25.925774325726998,25.17181562956857,0.0003026323916891706
0.755,0.0006719271584438854,0.0006719382382713375,25.926948042978854,25.17229185596701,0.00030356191868049755
0.756,0.0006737857220620116,0.0006737968681903828,25.928120584951852,25.17276842774113,0.00030449259374314526
0.757,0.0006756456278127409,0.0006756568405190793,25.929291952819344,25.173245343722854,0.00030542441563073
0.758,0.0006775068711474384,0.0006775181507096754,25.930462147753506,25.173722602746103,0.0003063573830982342
0.759,0.0006793694475257992,0.0006793807942224974,25.93163117092535,25.174200203646784,0.0003072914949021039
0.76,0.0006812333524148393,0.0006812447665246874,25.932799023504714,25.174678145262785,0.0003082267497997776
0.761,0.0006830985812896525,0.0006831100630923491,25.93396570666027,25.175156426433976,0.00030916314655049477
0.762,0.0006849651296325271,0.0006849766794086542,25.935131221559523,25.175635046002203,0.00031010068391458745
0.763,0.0006868329929340817,0.0006868446109640952,25.936295569368813,25.176114002811293,0.0003110393606535774
0.764,0.0006887021666921294,0.0006887138532573686,25.937458751253317,25.17659329570704,0.0003119791755305111
0.765,0.000690572646412435,0.0006905844017949964,25.93862076837705,25.17707292353721,0.0003129201273098198
0.766,0.0006924444276082099,0.0006924562520909477,25.93978162190286,25.177552885151538,0.00031386221475718034
0.767,0.0006943175058004913,0.0006943293996666381,25.940941312992436,25.17803317940172,0.00031480543663951733
0.768,0.0006961918765181419,0.0006962038400515614,25.94209984280631,25.178513805141414,0.0003157497917252432
0.769,0.0006980675352973449,0.0006980795687822793,25.943257212503855,25.178994761226235,0.00031669527878388137
0.77,0.0006999444776818565,0.0006999565814035582,25.944413423243283,25.179476046513763,0.0003176418965864957
0.771,0.0007018226992235111,0.0007018348734677368,25.945568476181652,25.17995765986352,0.00031858964390545595
0.772,0.0007037021954814634,0.0007037144405340964,25.94672237247487,25.18043960013698,0.0003195385195142037
0.773,0.0007055829620220629,0.0007055952781705009,25.947875113277682,25.180921866197576,0.0003204885221878706
0.774,0.0007074649944201151,0.0007074773819513775,25.949026699743687,25.181404456910673,0.00032143965070252325
0.775,0.000709348288257242,0.0007093607474599886,25.95017713302533,25.181887371143585,0.00032239190383601867
0.776,0.0007112328391230168,0.0007112453702857813,25.951326414273908,25.18237060776556,0.00032334528036701156
0.777,0.0007131186426145859,0.000713131246026407,25.952474544639564,25.182854165647786,0.00032429977907571524
0.778,0.0007150056943362901,0.0007150183702872161,25.953621525271295,25.183338043663387,0.00032525539874371474
0.779,0.0007168939899004219,0.0007169067386810062,25.954767357316953,25.183822240687412,0.00032621213815387483
0.78,0.0007187835249264683,0.000718796346827769,25.955912041923245,25.184306755596847,0.00032716999609024727
0.781,0.0007206742950416155,0.0007206871903553219,25.95705558023573,25.184791587270595,0.00032812897133831096
0.782,0.0007225662958806229,0.0007225792648989289,25.95819797339882,25.18527673458949,0.000329089062684832
0.783,0.0007244595230853178,0.0007244725661015535,25.959339222555798,25.18576219643628,0.0003300502689179613
0.784,0.000726353972305732,0.0007263670896129751,25.96047932884879,25.186247971695632,0.00033101258882690514
0.785,0.0007282496391984605,0.0007282628310910506,25.961618293418795,25.186734059254132,0.0003319760212024018
0.786,0.0007301465194283023,0.0007301597862010841,25.96275611740566,25.187220458000272,0.00033294056483648736
0.787,0.0007320446086671248,0.0007320579506153216,25.963892801948106,25.187707166824456,0.00033390621852230845
0.788,0.0007339439025946206,0.0007339573200139608,25.96502834818371,25.188194184618997,0.0003348729810545042
0.789,0.0007358443968971723,0.000735857890084646,25.96616275724892,25.188681510278105,0.0003358408512290187
0.79,0.0007377460872694926,0.0007377596565218377,25.96729603027904,25.1891691426979,0.00033680982784286753
0.791,0.0007396489694128574,0.0007396626150279479,25.968428168408252,25.189657080776396,0.00033777990969456595
